SELLER_ID,BUYER_ID,SELLER_NAME,BUYER_NAME,SELLER_NON_COMPLIANCE,BUYER_NON_COMPLIANCE,TOTAL_GROSS_SALES_AMOUNT,NO_OF_INVOICES
8801860898,5032189349,Continential Software Technologies 3,Continential Wireless Worldwide 9,0,0,41436.0,1
8801860898,3207925232,Continential Software Technologies 3,Internet Community Group 3,0,0,19742.4,1
8829411179,7330514381,"Profit Interactive Unlimited, Inc 2",Graphic Client Concierge 2,0,0,38188.8,1
8829411179,132063944,"Profit Interactive Unlimited, Inc 2",Key Wireless Corp 5,0,0,63453.6,1
8829411179,7419964465,"Profit Interactive Unlimited, Inc 2","Open Networks Unlimited, Inc 8",0,0,48721.200000000004,1
8829411179,6334910569,"Profit Interactive Unlimited, Inc 2",Future Solutions LLC 4,0,0,47877.6,1
199290946,7442337379,Executive Unified Technologies,Canadian Media Design 2,0,0,115020.0,3
199290946,7442337379,Executive Unified Technologies,Canadian Media Design 2,0,0,29293.199999999997,1
199290946,6070101026,Executive Unified Technologies,Advanced Byte Inc,0,0,29816.400000000005,1
1405005441,1455851577,Indicative Community Technologies 2,"American Paradigm Unlimited, Inc 2",0,0,32961.6,1
1405005441,4005281668,Indicative Community Technologies 2,Proffessional Wireless Advertising 6,0,0,36901.2,1
1183264398,5883329561,Moving Business,Technical PC Studios 8,1,1,55833.59999999999,1
1183264398,3579113338,Moving Business,Cyber Security 2,1,0,56568.0,1
1183264398,9984156125,Moving Business,Administrative Innovation 3,1,0,40966.8,1
865239582,7741120328,Expert Telecom 9,Profit Production Concierge 8,0,0,64398.0,1
865239582,6201251350,Expert Telecom 9,Ironclad Client Group,0,0,33858.0,1
865239582,3991336752,Expert Telecom 9,Cyber Security,0,1,66256.8,2
865239582,1359769516,Expert Telecom 9,Certified Security 8,0,0,30654.0,1
5666613086,2077200325,Corporate Opportunities Ltd 10,Agility Outsourcing Studios 6,0,0,33837.6,2
5666613086,1025181067,Corporate Opportunities Ltd 10,Cyber Innovation Corp 2,0,0,49308.0,1
5666613086,1464516160,Corporate Opportunities Ltd 10,Silicon Opportunities LLC,0,0,24477.6,1
1016909511,2456161550,Quantum Integrity LLC 8,American Software 9,0,0,31526.4,1
1016909511,199290946,Quantum Integrity LLC 8,Executive Unified Technologies,0,0,112550.4,3
1016909511,199290946,Quantum Integrity LLC 8,Executive Unified Technologies,0,0,79123.2,1
1016909511,4801590764,Quantum Integrity LLC 8,External Technologies Design 4,0,0,32398.8,1
1016909511,3783854659,Quantum Integrity LLC 8,SGG Industries,0,0,26031.6,1
8099531091,1396048158,Agility PC Advertising 4,Red Hat Computer Resources 6,0,0,83832.0,2
8099531091,2444586117,Agility PC Advertising 4,Agility Outsourcing Studios 3,0,0,34748.4,1
548258867,4150439244,Expert Security Telecom 10,Graphic Outsourcing Studios,0,0,39921.6,1
548258867,6378858274,Expert Security Telecom 10,Indicative Opportunities Vision 9,0,0,78462.0,3
548258867,6378858274,Expert Security Telecom 10,Indicative Opportunities Vision 9,0,0,44662.799999999996,1
548258867,7852589996,Expert Security Telecom 10,External Technologies Design 5,0,0,40333.200000000004,1
548258867,8099531091,Expert Security Telecom 10,Agility PC Advertising 4,0,0,33553.20000000001,1
5127752668,1190102616,Indicative Community Technologies,Network Cluster 8,0,0,237844.8,4
5127752668,1190102616,Indicative Community Technologies,Network Cluster 8,0,0,33607.2,1
5127752668,2077302348,Indicative Community Technologies,Agility Outsourcing Studios 4,0,0,52476.0,1
5127752668,8005663672,Indicative Community Technologies,Administrative Trade Telecom 7,0,1,21808.800000000003,1
3977731578,4796090973,External Solutions LLC,Global Inc 10,0,0,53634.0,1
3977731578,4798633356,External Solutions LLC,Quantum Wireless 10,0,0,40822.8,1
3977731578,4371474586,External Solutions LLC,Cyber Integrity Universal 8,0,0,53301.600000000006,1
3977731578,7710929923,External Solutions LLC,Reliable Services Advertising 3,0,0,54069.600000000006,1
3977731578,7621927979,External Solutions LLC,Quantum Wireless 8,0,0,39481.2,1
3977731578,4547925059,External Solutions LLC,Network Server Studios 5,0,0,47668.799999999996,1
192309426,2821220870,"Micro Client Unlimited, Inc 6",Integrity 4,0,0,123822.0,3
192309426,2821220870,"Micro Client Unlimited, Inc 6",Integrity 4,0,0,58078.799999999996,1
192309426,5932607126,"Micro Client Unlimited, Inc 6",Cyber Security 4,0,0,57921.59999999999,1
2857611612,1050420442,Canadian Media Design 8,Internet Computer Vision 3,0,0,143020.80000000002,3
2857611612,1050420442,Canadian Media Design 8,Internet Computer Vision 3,0,0,87489.59999999999,1
2857611612,132063944,Canadian Media Design 8,Key Wireless Corp 5,0,0,61040.4,1
2857611612,7330514381,Canadian Media Design 8,Graphic Client Concierge 2,0,0,62218.8,1
3865367827,283277987,Key Byte Group 4,Cyber Paradigm Design 3,0,0,118516.8,2
3865367827,8720431447,Key Byte Group 4,Internet Community Group 5,0,0,36548.4,1
3865367827,7164308727,Key Byte Group 4,Administrative Trade Telecom,0,1,30745.199999999997,1
2979128255,3989411215,Future Solutions LLC 5,Certified Integrity Technologies 10,0,0,24466.800000000003,1
2979128255,3773598330,Future Solutions LLC 5,Internal Unified Technologies 3,0,1,38878.799999999996,1
2979128255,2901287834,Future Solutions LLC 5,Expert Trade Design 8,0,0,65406.0,1
2979128255,984240011,Future Solutions LLC 5,Automation Design 4,0,0,72590.4,2
2979128255,1906096174,Future Solutions LLC 5,Silicon Experts Technologies 9,0,0,32448.000000000004,1
4978275621,6900453519,Visual Interworks Design 10,Corporate Opportunities Ltd 8,0,0,38152.8,2
4978275621,1207554047,Visual Interworks Design 10,Silicon Innovation LLC 5,0,1,51105.6,1
3991336752,3030324018,Cyber Security,Continential Software Technologies 7,1,0,35887.2,1
3991336752,7112465967,Cyber Security,Network Cluster 10,1,0,101796.0,2
3991336752,5895560762,Cyber Security,Enigma Securities Group 8,1,0,44739.6,1
3991336752,6438755849,Cyber Security,Key Software 8,1,0,48883.200000000004,1
4801382052,4846671032,Profit Computer Concierge 9,Administrative Innovation 2,0,0,209126.4,4
4801382052,4846671032,Profit Computer Concierge 9,Administrative Innovation 2,0,0,25542.0,1
4801382052,8390144964,Profit Computer Concierge 9,Enigma Wireless Design 6,0,0,43508.4,1
4801382052,2514742412,Profit Computer Concierge 9,Graphic Outsourcing Studios 7,0,0,32679.6,1
7736326068,3487910637,Expert Security Telecom 8,Continential Wireless Worldwide 10,0,0,104023.2,2
7736326068,4664007734,Expert Security Telecom 8,Technical Concepts Studios,0,0,24080.399999999998,1
7736326068,4796090973,Expert Security Telecom 8,Global Inc 10,0,0,24909.6,1
7635621065,3828768705,Internet Computer Vision 9,Key Byte Group 5,1,0,21648.0,1
7635621065,4647577130,Internet Computer Vision 9,Red Hat Computer Resources 2,1,0,61104.0,1
7635621065,4930542612,Internet Computer Vision 9,Technical PC Studios 3,1,0,19156.8,2
7635621065,3054613122,Internet Computer Vision 9,Administrative Innovation 4,1,0,36190.8,1
7635621065,2423907079,Internet Computer Vision 9,Graphic Client Concierge 7,1,0,53800.8,1
2077302348,8056699401,Agility Outsourcing Studios 4,Canadian Consulting Design 8,0,0,51739.200000000004,1
2077302348,3029827520,Agility Outsourcing Studios 4,Ironclad Client Group 6,0,0,30487.199999999997,1
2591623539,9011488103,North American Interworks Studios 8,Indicative Community Technologies 7,1,0,19244.4,1
2591623539,553354866,North American Interworks Studios 8,Proffessional Networking Studios 4,1,1,97912.79999999999,3
2591623539,553354866,North American Interworks Studios 8,Proffessional Networking Studios 4,1,1,49656.00000000001,1
2591623539,8005663672,North American Interworks Studios 8,Administrative Trade Telecom 7,1,1,41011.2,1
710236358,7049065477,"External Client Unlimited, Inc 10",Continential Data Corporation 7,1,0,47001.600000000006,1
710236358,4427393032,"External Client Unlimited, Inc 10",Technical Computer Ltd 6,1,0,80010.0,3
710236358,4427393032,"External Client Unlimited, Inc 10",Technical Computer Ltd 6,1,0,36200.4,1
710236358,5883329561,"External Client Unlimited, Inc 10",Technical PC Studios 8,1,1,46855.2,1
710236358,8983017942,"External Client Unlimited, Inc 10",Ironclad Software Concierge 2,1,0,23984.4,1
215745180,824821661,Global Solutions Studios 6,Advanced Byte Inc 8,0,0,101431.2,2
215745180,1729085452,Global Solutions Studios 6,demouser,0,0,69972.0,1
215745180,7576396836,Global Solutions Studios 6,Technical Paradigm Technologies 5,0,0,21238.8,1
3140200871,2875668456,Expert Telecom 4,Proffessional Security Group 2,0,0,160621.2,3
3140200871,2875668456,Expert Telecom 4,Proffessional Security Group 2,0,0,49656.00000000001,1
3140200871,2979128255,Expert Telecom 4,Future Solutions LLC 5,0,0,29784.0,1
3140200871,6855508274,Expert Telecom 4,Global Solutions Studios 4,0,0,27133.200000000004,1
6434968115,8949030164,Cyber Integrity Universal 10,North American Interworks Studios 6,0,1,124261.20000000001,3
6434968115,8949030164,Cyber Integrity Universal 10,North American Interworks Studios 6,0,1,34100.40000000001,1
6434968115,2981119290,Cyber Integrity Universal 10,Visual Automation 8,0,1,10019.999999999998,1
6434968115,3977476222,Cyber Integrity Universal 10,Certified Paradigm Concierge 8,0,0,40665.600000000006,1
3187495931,2313446823,Executive Unified Technologies 9,Quantum Wireless,1,1,45343.2,1
3187495931,674598964,Executive Unified Technologies 9,North American Interworks Studios 2,1,0,12118.8,1
3542281960,2495497239,Internet Community Group 9,Expert Interactive Resources,0,0,35020.8,1
3542281960,3973520940,Internet Community Group 9,Certified Security 2,0,0,48722.4,1
7950135400,3140200871,Key Software 7,Expert Telecom 4,0,0,37983.6,1
7950135400,762241245,Key Software 7,Graphic Outsourcing Studios 10,0,0,87957.6,2
7950135400,984240011,Key Software 7,Automation Design 4,0,0,33939.6,1
9386890803,4638545043,Profit Computer Concierge 10,Corporate Opportunities Ltd 9,0,0,40707.6,1
9386890803,369330013,Profit Computer Concierge 10,Expert Trade Design 4,0,0,49924.8,1
9386890803,1025593026,Profit Computer Concierge 10,North American Interworks Studios,0,1,107366.40000000001,2
9386890803,1797950864,Profit Computer Concierge 10,Continential Data Corporation 5,0,0,43708.8,1
8917615583,8033031579,Automation Design,Visual Interworks Design 5,0,0,54285.6,1
8917615583,8234297899,Automation Design,Canadian Outsourcing 7,0,0,31286.4,1
4009785045,1157870461,Silicon Innovation LLC 3,Enigma Wireless Design 5,0,0,47748.0,2
4009785045,6031171010,Silicon Innovation LLC 3,Cyber Innovation Corp 5,0,0,49831.200000000004,1
5394733940,8160756149,"Profit Interactive Unlimited, Inc 6","Profit Interactive Unlimited, Inc 10",0,0,24159.600000000002,1
5394733940,6882862603,"Profit Interactive Unlimited, Inc 6",Expert Security Telecom 4,0,0,28376.4,1
5394733940,3872268138,"Profit Interactive Unlimited, Inc 6",Micro Production 9,0,0,62426.4,1
3823541313,9249940245,Key Wireless Corp 8,Graphic Server Universal 4,0,0,31429.199999999997,1
3823541313,3278687479,Key Wireless Corp 8,External Solutions LLC 8,0,0,46467.600000000006,1
8240849995,5511368701,Expert Security Telecom 6,Enigma Securities Group 5,0,1,45460.799999999996,1
8240849995,6649902295,Expert Security Telecom 6,Key Digital Concierge 10,0,0,83397.6,2
8240849995,2495497239,Expert Security Telecom 6,Expert Interactive Resources,0,0,40973.99999999999,1
899921439,3772863200,Indicative Community Resources 9,North American Automation Corp 4,0,0,37648.8,1
899921439,8100705273,Indicative Community Resources 9,"Open Networks Unlimited, Inc 10",0,0,89823.59999999999,3
899921439,8100705273,Indicative Community Resources 9,"Open Networks Unlimited, Inc 10",0,0,48438.0,1
899921439,472082997,Indicative Community Resources 9,North American Interworks Studios 10,0,0,28707.6,1
899921439,8604529111,Indicative Community Resources 9,Corporate Data Advertising 7,0,1,37323.6,1
4018687377,1173583648,Enigma Wireless Design 9,North American Interworks Studios 3,0,0,90925.2,3
4018687377,1173583648,Enigma Wireless Design 9,North American Interworks Studios 3,0,0,35643.6,1
4018687377,3983612464,Enigma Wireless Design 9,Indicative Opportunities Vision 6,0,0,55435.19999999999,1
4604345251,6070101026,Silicon Experts Technologies 6,Advanced Byte Inc,1,0,52087.200000000004,1
4604345251,4997713523,Silicon Experts Technologies 6,"Open Networks Unlimited, Inc 5",1,0,34376.4,1
7906552567,4647577130,Expert Security Telecom,Red Hat Computer Resources 2,0,0,23660.4,1
7906552567,5265288439,Expert Security Telecom,Canadian Outsourcing 9,0,0,20874.0,1
7906552567,6632336584,Expert Security Telecom,Visual Automation 3,0,0,64260.000000000015,1
6909279015,7710929923,Proffessional Networking Studios,Reliable Services Advertising 3,0,0,49110.0,1
6909279015,3983612464,Proffessional Networking Studios,Indicative Opportunities Vision 6,0,0,69811.2,1
5955486192,5277194372,Micro Interactive Resources 8,Key Byte Group 2,0,0,94647.59999999999,3
5955486192,5277194372,Micro Interactive Resources 8,Key Byte Group 2,0,0,35432.4,1
5955486192,5529223785,Micro Interactive Resources 8,Reliable Services Advertising 9,0,0,51829.200000000004,1
2963410702,2875668456,Key Software 2,Proffessional Security Group 2,0,0,66931.20000000001,3
2963410702,2875668456,Key Software 2,Proffessional Security Group 2,0,0,39938.4,1
2963410702,109284943,Key Software 2,Continential Data Corporation 10,0,0,60195.600000000006,1
2963410702,4435884751,Key Software 2,External Technologies Design 2,0,0,27631.2,1
1366306535,7905289626,Future Solutions LLC 8,Antar Enterprises,0,0,34962.0,1
1366306535,9625195623,Future Solutions LLC 8,Reliable Services Advertising 7,0,0,13827.599999999999,1
1366306535,3977476222,Future Solutions LLC 8,Certified Paradigm Concierge 8,0,0,59065.2,1
284707048,6993201483,Global Solutions Studios 7,Global Solutions Studios 2,0,0,121564.80000000002,3
284707048,6993201483,Global Solutions Studios 7,Global Solutions Studios 2,0,0,12033.6,1
284707048,4638545043,Global Solutions Studios 7,Corporate Opportunities Ltd 9,0,0,30826.800000000003,1
4573286167,1609024961,External Technologies Design 7,Technical PC Studios 5,0,0,88614.0,3
4573286167,1609024961,External Technologies Design 7,Technical PC Studios 5,0,0,32250.0,1
4573286167,15682733,External Technologies Design 7,Administrative Concierge 8,0,0,29112.0,1
4573286167,6376197781,External Technologies Design 7,Expert Telecom 8,0,0,20361.6,1
4492471564,7105761772,"External Client Unlimited, Inc 3",Corporate Data Advertising 8,0,0,254649.59999999998,4
4492471564,7105761772,"External Client Unlimited, Inc 3",Corporate Data Advertising 8,0,0,34915.2,1
4492471564,5858292845,"External Client Unlimited, Inc 3","Profit Interactive Unlimited, Inc 9",0,1,79448.40000000001,1
4492471564,8259180140,"External Client Unlimited, Inc 3",Open Unified Studios 8,0,0,74996.4,1
2799851225,228541401,Proffessional Security Group 4,Quantum Server Universal 7,0,0,17049.6,1
2799851225,7100566189,Proffessional Security Group 4,Open Unified Studios 3,0,0,32797.200000000004,1
5282900838,9207292795,demo test user,Internet Community Group 8,0,0,23660.399999999998,1
5282900838,8015363250,demo test user,Quantum Wireless 2,0,0,55982.4,2
5282900838,5221555206,demo test user,External Media Corp 4,0,0,46432.799999999996,1
8949030164,1170070623,North American Interworks Studios 6,Administrative Paradigm Universal 5,1,0,51442.8,1
8949030164,1703445142,North American Interworks Studios 6,Corporate Data Advertising 5,1,0,10228.800000000001,1
8949030164,8576646850,North American Interworks Studios 6,Enigma Securities Group 3,1,0,24229.2,1
3388560781,553354866,Proffessional Technology 3,Proffessional Networking Studios 4,1,1,55884.00000000001,1
3388560781,8576646850,Proffessional Technology 3,Enigma Securities Group 3,1,0,135255.6,3
3388560781,8576646850,Proffessional Technology 3,Enigma Securities Group 3,1,0,75423.59999999999,1
3388560781,6854029210,Proffessional Technology 3,Open Unified Studios 10,1,0,36042.0,1
3315223908,9598627474,Technical Concepts Studios 10,Silicon Innovation LLC 6,0,1,272515.2,4
3315223908,9598627474,Technical Concepts Studios 10,Silicon Innovation LLC 6,0,1,44692.8,1
3315223908,5883329561,Technical Concepts Studios 10,Technical PC Studios 8,0,1,46465.2,1
3315223908,5040528987,Technical Concepts Studios 10,Fred Import,0,0,77582.4,1
4369177720,3520209418,"Profit Interactive Unlimited, Inc 3",Indicative Opportunities Vision 8,0,0,68572.79999999999,3
4369177720,3520209418,"Profit Interactive Unlimited, Inc 3",Indicative Opportunities Vision 8,0,0,55929.6,1
4369177720,1385306425,"Profit Interactive Unlimited, Inc 3",Silicon Innovation LLC 10,0,0,27675.6,1
4369177720,8196721591,"Profit Interactive Unlimited, Inc 3",Expert Trade Design 9,0,0,44288.4,1
951193344,7398346114,Technical Concepts Studios 7,Canadian Media Design 9,0,0,145512.0,3
951193344,7398346114,Technical Concepts Studios 7,Canadian Media Design 9,0,0,71032.8,1
951193344,554841184,Technical Concepts Studios 7,Technical Paradigm Technologies 3,0,0,70860.0,1
7480358133,7704577988,"American Paradigm Unlimited, Inc 5",Reliable Services Advertising 8,0,0,49273.2,1
7480358133,3189208003,"American Paradigm Unlimited, Inc 5",Global Solutions Studios 10,0,0,50134.8,1
3035976573,1599963653,"External Client Unlimited, Inc 2",External Solutions LLC 2,0,0,41924.4,1
3035976573,4369177720,"External Client Unlimited, Inc 2","Profit Interactive Unlimited, Inc 3",0,0,33648.0,1
3537250393,6691081005,Quantum Integrity LLC 2,Global Solutions Studios 9,0,0,133180.8,4
3537250393,6691081005,Quantum Integrity LLC 2,Global Solutions Studios 9,0,0,54157.200000000004,1
3537250393,8314548175,Quantum Integrity LLC 2,Advanced Byte Firm 9,0,0,33951.6,1
3537250393,9191143702,Quantum Integrity LLC 2,Integrity,0,0,52498.799999999996,1
4016138373,7587042101,Canadian Media Design 5,Expert Integrity Technologies 7,0,0,60130.799999999996,1
4016138373,4796090973,Canadian Media Design 5,Global Inc 10,0,0,31953.6,1
1719191864,1220478640,Moving Business 9,Quantum Interworks Advertising 7,0,0,97646.40000000001,4
1719191864,1220478640,Moving Business 9,Quantum Interworks Advertising 7,0,0,34633.2,1
1719191864,1694913450,Moving Business 9,Proffessional Technology 7,0,0,53986.799999999996,1
1719191864,6241557590,Moving Business 9,Internet Community Group 2,0,0,71113.2,1
7428322583,5193394889,Expert Interactive Resources 10,Micro Production 10,0,0,166435.2,3
7428322583,5193394889,Expert Interactive Resources 10,Micro Production 10,0,0,63789.6,1
7428322583,4846671032,Expert Interactive Resources 10,Administrative Innovation 2,0,0,36663.6,1
2204166044,7431268167,External Solutions LLC 4,Ironclad Software Concierge 5,1,0,20242.799999999996,1
2204166044,2081094397,External Solutions LLC 4,Ironclad Software Concierge 10,1,1,57976.799999999996,2
2204166044,2799851225,External Solutions LLC 4,Proffessional Security Group 4,1,0,43104.0,1
35241812,7431268167,North American Automation Concierge 2,Ironclad Software Concierge 5,0,0,53901.6,1
35241812,4288137579,North American Automation Concierge 2,Network Cluster 4,0,0,50798.4,1
8662483690,2377041048,TST Consultancy,"Open Networks Unlimited, Inc 9",1,0,57645.6,1
8662483690,1136205751,TST Consultancy,Continential Software Technologies 6,1,0,14079.599999999999,1
7458567962,1405005441,"Micro Client Unlimited, Inc 2",Indicative Community Technologies 2,0,0,45009.600000000006,1
7458567962,6701529036,"Micro Client Unlimited, Inc 2",Corporate Opportunities Ltd 3,0,0,56968.8,1
7458567962,1573439040,"Micro Client Unlimited, Inc 2",American Software 10,0,0,31797.6,1
5566415760,6649902295,Corporate Opportunities Ltd 6,Key Digital Concierge 10,0,0,127603.2,2
5566415760,3865367827,Corporate Opportunities Ltd 6,Key Byte Group 4,0,0,32384.4,1
5566415760,3035976573,Corporate Opportunities Ltd 6,"External Client Unlimited, Inc 2",0,0,36372.0,1
4599129597,6506900566,Silicon Innovation LLC 7,Internet Computer Vision 7,0,0,50672.4,1
4599129597,5354714899,Silicon Innovation LLC 7,Micro Interactive Resources 4,0,0,15640.799999999997,1
4599129597,3668271415,Silicon Innovation LLC 7,Micro Production 7,0,0,59191.2,3
4599129597,3668271415,Silicon Innovation LLC 7,Micro Production 7,0,0,24435.600000000002,1
4599129597,3740804283,Silicon Innovation LLC 7,"Micro Client Unlimited, Inc 9",0,0,52455.600000000006,1
6632336584,9984156125,Visual Automation 3,Administrative Innovation 3,0,0,33160.799999999996,1
6632336584,1599963653,Visual Automation 3,External Solutions LLC 2,0,0,43276.8,2
6632336584,1488188447,Visual Automation 3,Automation Design 5,0,0,10546.8,1
6632336584,5758425523,Visual Automation 3,Graphic Server Universal 2,0,0,63400.8,1
8033031579,7736326068,Visual Interworks Design 5,Expert Security Telecom 8,0,0,47974.8,1
8033031579,9113914333,Visual Interworks Design 5,Proffessional Networking Studios 8,0,0,96372.0,3
8033031579,9113914333,Visual Interworks Design 5,Proffessional Networking Studios 8,0,0,14641.2,1
8033031579,4435884751,Visual Interworks Design 5,External Technologies Design 2,0,0,41246.4,1
8033031579,357691992,Visual Interworks Design 5,Proffessional Technology,0,0,30315.600000000002,1
5668130030,8090795032,Micro Interactive Resources,Enigma Securities Group 10,0,0,115411.20000000001,2
5668130030,4366327339,Micro Interactive Resources,Internet Community Group 7,0,0,16173.6,1
2152399184,4298118912,Micro Production 4,American Software 5,0,0,59535.6,1
2152399184,9221661350,Micro Production 4,Graphic Outsourcing Studios 3,0,1,40845.600000000006,1
2152399184,2146092644,Micro Production 4,Micro Production 2,0,0,48871.2,1
2152399184,1872665824,Micro Production 4,Network Cluster 5,0,1,79999.2,2
2152399184,8728964119,Micro Production 4,Internet Paradigm Concierge 5,0,1,36481.2,1
2152399184,1433462785,Micro Production 4,Profit Computer Concierge 7,0,0,58698.0,1
1487700293,3973520940,Expert Telecom 7,Certified Security 2,0,0,42914.4,1
1487700293,2324417062,Expert Telecom 7,Global Inc 7,0,0,38025.6,1
1487700293,8907917084,Expert Telecom 7,Agility Outsourcing Studios 10,0,0,26259.600000000006,1
4758446311,3973520940,North American Interworks Studios 9,Certified Security 2,0,0,26235.6,1
4758446311,7905520242,North American Interworks Studios 9,Indicative Community Resources 6,0,0,23482.8,1
4758446311,1780855274,North American Interworks Studios 9,Silicon Corp 8,0,0,35096.4,1
4758446311,4484020493,North American Interworks Studios 9,Network Server Studios 3,0,0,11406.0,1
5647836424,251984844,"Open Networks Unlimited, Inc 2",Technical Computer Ltd 5,0,0,56354.4,2
5647836424,1415056682,"Open Networks Unlimited, Inc 2",Technical Networks Technologies,0,0,26109.6,1
861480020,929868531,Technical Paradigm Technologies 9,Network Server Studios 10,0,0,25744.799999999996,1
861480020,6632336584,Technical Paradigm Technologies 9,Visual Automation 3,0,0,18150.0,1
5587486592,9817876867,Profit Computer Concierge 5,Indicative Community Resources 3,0,1,55500.0,1
5587486592,6779571159,Profit Computer Concierge 5,Silicon Experts Technologies,0,0,55447.2,1
3520207111,8252221406,Administrative Paradigm Universal,Certified Integrity Technologies 3,0,0,45574.8,1
3520207111,872099801,Administrative Paradigm Universal,Certified Paradigm Concierge 6,0,0,142468.80000000002,2
3520207111,9955996974,Administrative Paradigm Universal,Proffessional Wireless Advertising 3,0,0,30480.0,1
7335701231,9488025996,"External Client Unlimited, Inc",Administrative Innovation 7,0,0,52720.8,1
7335701231,2382678882,"External Client Unlimited, Inc",demouser2,0,0,79533.6,1
7335701231,2178032975,"External Client Unlimited, Inc",Canadian Consulting Design 7,0,0,39256.8,1
7335701231,8607922485,"External Client Unlimited, Inc",Internal Computer Telecom 7,0,0,28983.6,1
7366342155,9720363551,Reliable Services Advertising 4,Canadian Consulting Design 2,0,0,78498.0,3
7366342155,9720363551,Reliable Services Advertising 4,Canadian Consulting Design 2,0,0,45109.200000000004,1
7366342155,203450264,Reliable Services Advertising 4,Visual Interworks Design,0,1,48508.8,1
9682987315,5861163015,Silicon Opportunities LLC 3,North American Automation Concierge,0,0,116313.6,4
9682987315,5861163015,Silicon Opportunities LLC 3,North American Automation Concierge,0,0,51858.0,1
9682987315,7468350291,Silicon Opportunities LLC 3,Expert Interactive Resources 6,0,0,21699.6,1
9682987315,202152621,Silicon Opportunities LLC 3,North American Trade Group,0,0,50156.399999999994,1
9549524404,2085947606,Key Byte Group,Internet Computer Vision 5,0,0,27027.600000000002,1
9549524404,195281572,Key Byte Group,Technical Paradigm Technologies 7,0,0,51373.2,1
4546393091,6900453519,Reliable Services Advertising 6,Corporate Opportunities Ltd 8,0,0,57501.59999999999,1
4546393091,5261962196,Reliable Services Advertising 6,Ironclad Software Concierge 4,0,0,94816.79999999999,2
4546393091,6779571159,Reliable Services Advertising 6,Silicon Experts Technologies,0,0,41580.0,1
8058648808,1465674966,New Taxpayer AR,Profit Computer Concierge 3,0,0,45351.6,1
8058648808,7439976753,New Taxpayer AR,Internal Unified Technologies 2,0,0,42093.6,1
8058648808,2582320408,New Taxpayer AR,"Micro Client Unlimited, Inc",0,0,169219.19999999998,2
8058648808,2827528363,New Taxpayer AR,Continential Software Technologies 9,0,0,67161.59999999999,1
8058648808,2543782976,New Taxpayer AR,Technical Networks Technologies 6,0,0,36248.4,1
5193394889,4796090973,Micro Production 10,Global Inc 10,0,0,23704.8,1
5193394889,1396368692,Micro Production 10,Canadian Outsourcing 4,0,0,23468.4,1
5193394889,8215093496,Micro Production 10,Quantum Integrity LLC 6,0,0,27426.0,1
5193394889,66475746,Micro Production 10,External Solutions LLC 3,0,1,52261.2,1
5193394889,5125392340,Micro Production 10,Ironclad Software Concierge 6,0,0,46329.6,1
4921181995,4780553538,Virtual Services Corporation 4,Visual Automation 6,0,0,36333.6,1
4921181995,3287590997,Virtual Services Corporation 4,American Software 3,0,0,69720.00000000001,2
4921181995,7405883255,Virtual Services Corporation 4,Hans Mann,0,0,44283.600000000006,1
4921181995,1911398095,Virtual Services Corporation 4,Profit Computer Concierge 8,0,0,29887.2,1
3455471674,369330013,Graphic Outsourcing Studios 9,Expert Trade Design 4,0,0,120995.99999999997,2
3455471674,7395804409,Graphic Outsourcing Studios 9,Canadian Media Design,0,0,57067.2,1
7051020713,5529223785,"American Paradigm Unlimited, Inc 7",Reliable Services Advertising 9,0,0,44839.2,1
7051020713,3495386415,"American Paradigm Unlimited, Inc 7",Visual Automation 9,0,0,69627.6,1
7051020713,4814398388,"American Paradigm Unlimited, Inc 7",Graphic Server Universal 5,0,0,16012.8,1
7051020713,4796090973,"American Paradigm Unlimited, Inc 7",Global Inc 10,0,0,45847.200000000004,1
556321771,2512902385,"Profit Interactive Unlimited, Inc 7",Continential Software Technologies 4,0,0,28359.600000000002,1
556321771,7712104086,"Profit Interactive Unlimited, Inc 7",Technical PC Studios 2,0,0,41601.59999999999,2
556321771,920353466,"Profit Interactive Unlimited, Inc 7",Red Hat Computer Resources 3,0,1,58230.0,1
7960317726,2006857412,Indicative Community Technologies 3,Cyber Paradigm Design 5,0,0,133160.40000000002,3
7960317726,2006857412,Indicative Community Technologies 3,Cyber Paradigm Design 5,0,0,33009.6,1
7960317726,1735824620,Indicative Community Technologies 3,Certified Paradigm Concierge 9,0,0,18019.2,1
7960317726,132063944,Indicative Community Technologies 3,Key Wireless Corp 5,0,0,62310.0,1
1766041268,5032189349,Profit Server Concierge 5,Continential Wireless Worldwide 9,0,0,33171.6,1
1766041268,3315223908,Profit Server Concierge 5,Technical Concepts Studios 10,0,0,20188.8,1
5711113269,2728659774,Quantum Interworks Advertising 3,Advanced Byte Firm 4,0,0,164251.19999999998,4
5711113269,2728659774,Quantum Interworks Advertising 3,Advanced Byte Firm 4,0,0,67708.79999999999,1
5711113269,5693098776,Quantum Interworks Advertising 3,Corporate Data Advertising,0,0,34323.600000000006,1
5711113269,2623303457,Quantum Interworks Advertising 3,Cyber Integrity Universal 9,0,0,37645.200000000004,1
9484535768,1025181067,Certified Security 9,Cyber Innovation Corp 2,0,0,36060.0,1
9484535768,6691081005,Certified Security 9,Global Solutions Studios 9,0,0,21448.800000000003,1
9484535768,6359949725,Certified Security 9,Technical PC Studios 6,0,0,63453.600000000006,1
1634291695,6222741361,North American Automation Corp 9,Key Digital Concierge 4,0,0,37056.0,1
