INV_ID,INV_DATE,SELLER_ID,BUYER_ID,SELLER_NAME,BUYER_NAME,SELLER_NON_COMPLIANCE,BUYER_NON_COMPLIANCE,BUYER_ID_TYPE,INVOICE_NET_TOTAL_AMOUNT,INVOICE_GROSS_TOTAL_AMOUNT,INVOICE_TAX_AMOUNT,NO_OF_LINES,PROBABILITY_OF_FRAUD
4791174649,06/12/2019,8972952677,1862449294,"American Paradigm Unlimited, Inc 8",Global Solutions Studios 5,0,0,TIN,23545,28254.0,4709.0,8,0.6906574713920752
8915603199,11/12/2019,8972952677,283277987,"American Paradigm Unlimited, Inc 8",Cyber Paradigm Design 3,0,0,TIN,60989,73186.79999999999,12197.799999999988,8,0.7013998369143463
8907359002,25/08/2019,8972952677,987435406,"American Paradigm Unlimited, Inc 8",Executive Unified Technologies 5,0,0,TIN,28601,34321.200000000004,5720.200000000004,6,0.8936644277300034
810578662,29/04/2019,2606559611,1173583648,Cyber Security 7,North American Interworks Studios 3,0,0,TIN,51564,61876.8,10312.800000000003,9,0.4137875833785021
1656188771,14/01/2019,2606559611,1855491955,Cyber Security 7,Graphic Outsourcing Studios 2,0,0,TIN,54022,64826.4,10804.400000000001,8,0.12841814035426588
3517733805,25/02/2019,2606559611,7379755317,Cyber Security 7,Proffessional Wireless Advertising,0,1,TIN,27025,32430.0,5405.0,5,0.5527750372567073
22623532,19/01/2019,2606559611,861480020,Cyber Security 7,Technical Paradigm Technologies 9,0,0,TIN,46912,56294.399999999994,9382.399999999994,9,0.27579213098873256
85997897,02/03/2019,740802388,1735824620,Internal Unified Technologies 8,Certified Paradigm Concierge 9,0,0,TIN,12039,14446.8,2407.7999999999993,7,0.39500955908277713
7498163507,10/01/2019,740802388,1735824620,Internal Unified Technologies 8,Certified Paradigm Concierge 9,0,0,TIN,47393,56871.600000000006,9478.600000000006,9,0.3320869994565155
4335283202,26/08/2019,740802388,1479450289,Internal Unified Technologies 8,Cyber Paradigm Design,0,0,TIN,41622,49946.4,8324.400000000001,7,0.10785558082397206
7889988788,10/12/2019,740802388,7636191866,Internal Unified Technologies 8,Omega Trading Company,0,0,TIN,56284,67540.80000000002,11256.800000000017,8,0.36224150095917956
9840099216,07/11/2019,6419241764,132063944,Key Wireless Corp 4,Key Wireless Corp 5,0,0,TIN,43327,51992.4,8665.400000000001,8,0.5720901165004981
5435713211,28/03/2019,6419241764,4604345251,Key Wireless Corp 4,Silicon Experts Technologies 6,0,1,TIN,40982,49178.4,8196.400000000001,7,0.03156588543594342
2938573084,09/07/2019,372264361,202152621,North American Automation Concierge 9,North American Trade Group,0,0,TIN,29259,35110.8,5851.800000000003,6,0.6321171955655415
6120941578,11/02/2019,372264361,9807672405,North American Automation Concierge 9,Key Wireless Corp 7,0,0,TIN,31188,37425.6,6237.5999999999985,7,0.22565191427807513
901115509,22/12/2019,372264361,5955486192,North American Automation Concierge 9,Micro Interactive Resources 8,0,0,TIN,24085,28902.0,4817.0,5,0.34106215769831366
8008243002,01/10/2019,3377987326,7431906451,Internal Computer Telecom,External Technologies Design 9,0,0,TIN,44643,53571.6,8928.599999999999,8,0.7972282267754105
2708776561,14/08/2019,3377987326,7431906451,Internal Computer Telecom,External Technologies Design 9,0,0,TIN,50935,61122.0,10187.0,9,0.74029945021702
2151722149,25/08/2019,3377987326,118301370,Internal Computer Telecom,Agility PC Advertising 3,0,0,TIN,50306,60367.2,10061.199999999997,8,0.48591591640328424
3528103618,16/03/2019,3377987326,2224568810,Internal Computer Telecom,Advanced Byte Inc 10,0,0,TIN,54720,65664.0,10944.0,9,0.7290534348921752
3726251892,05/05/2019,7112465967,4288137579,Network Cluster 10,Network Cluster 4,0,0,TIN,69301,83161.2,13860.199999999997,9,0.33613872074176865
6723804591,07/08/2019,7112465967,8660890845,Network Cluster 10,Profit Production Concierge 3,0,0,TIN,47364,56836.80000000001,9472.80000000001,7,0.8122384213458193
1524034045,27/07/2019,7112465967,4139898478,Network Cluster 10,Certified Integrity Technologies 9,0,0,TIN,6861,8233.199999999999,1372.199999999999,5,0.3641465686072378
1576004658,21/09/2019,2024967936,5208854621,Automation Design 7,Virtual Services Corporation 3,0,0,TIN,26501,31801.2,5300.200000000001,8,0.11720844834571283
4307276057,24/01/2019,2024967936,5208854621,Automation Design 7,Virtual Services Corporation 3,0,0,TIN,42671,51205.2,8534.199999999997,8,0.0860692157308454
3082649741,06/01/2019,2024967936,7327816983,Automation Design 7,North American Automation Corp 8,0,0,TIN,57452,68942.4,11490.399999999994,9,0.23052655669999514
3634162096,08/06/2019,8163272949,8924315476,Red Hat Computer Resources 8,Moving Business 5,0,0,TIN,33137,39764.4,6627.4000000000015,9,0.5734956970923228
259823870,04/10/2019,8163272949,8924315476,Red Hat Computer Resources 8,Moving Business 5,0,0,TIN,19745,23694.0,3949.0,7,0.07744152746442208
9855809214,06/11/2019,8163272949,250998901,Red Hat Computer Resources 8,Administrative Paradigm Universal 7,0,0,TIN,29028,34833.6,5805.5999999999985,5,0.14733146669315758
7731312709,08/01/2019,5107695893,8972952677,Proffessional Wireless Advertising 4,"American Paradigm Unlimited, Inc 8",0,0,TIN,38570,46283.99999999999,7713.999999999993,9,0.3792370286331389
2630374162,14/12/2019,5107695893,7003390812,Proffessional Wireless Advertising 4,Profit Server Concierge 3,0,0,TIN,19381,23257.2,3876.2000000000007,8,0.6880027867583499
5632379113,08/06/2019,5107695893,7003390812,Proffessional Wireless Advertising 4,Profit Server Concierge 3,0,0,TIN,42954,51544.799999999996,8590.799999999996,8,0.6986620208152953
2649513310,10/07/2019,5107695893,6762492590,Proffessional Wireless Advertising 4,Global Inc 4,0,0,TIN,46021,55225.200000000004,9204.200000000004,8,0.5739708311184681
7564208149,30/03/2019,5107695893,3537250393,Proffessional Wireless Advertising 4,Quantum Integrity LLC 2,0,0,TIN,47063,56475.59999999999,9412.599999999991,7,0.7063868027813592
7622190622,08/07/2019,1484364152,8881980832,Key Wireless Corp 10,demouser,0,0,TIN,38787,46544.399999999994,7757.399999999994,9,0.0771566457025445
1249008440,20/03/2019,1484364152,9011488103,Key Wireless Corp 10,Indicative Community Technologies 7,0,0,TIN,31595,37914.0,6319.0,5,0.22631443524439465
2033627574,19/08/2019,6506900566,6251831440,Internet Computer Vision 7,Advanced Byte Firm 6,0,0,TIN,22547,27056.4,4509.4000000000015,9,0.5987571855782059
1342372794,30/06/2019,6506900566,3074057747,Internet Computer Vision 7,Certified Integrity Technologies 5,0,0,TIN,16919,20302.8,3383.7999999999993,5,0.14539710766382993
7245740904,05/12/2019,350531775,4905191198,Internet Paradigm Concierge,Expert Telecom 6,0,0,TIN,36951,44341.2,7390.199999999997,6,0.42309822794916385
9511073737,08/04/2019,350531775,4905191198,Internet Paradigm Concierge,Expert Telecom 6,0,0,TIN,33465,40158.0,6693.0,6,0.17603781189949091
9803100409,18/02/2019,350531775,6021681520,Internet Paradigm Concierge,Enigma Wireless Design,0,1,TIN,40998,49197.6,8199.599999999999,7,0.7147370776485455
8837340645,04/10/2019,350531775,9891278881,Internet Paradigm Concierge,Internet Paradigm Concierge 6,0,0,TIN,44916,53899.200000000004,8983.200000000004,5,0.8515392700362293
4374000295,21/07/2019,8604529111,4844937858,Corporate Data Advertising 7,"Micro Client Unlimited, Inc 8",1,0,TIN,28847,34616.399999999994,5769.399999999994,7,0.43242536331777526
3137990667,13/07/2019,8604529111,4844937858,Corporate Data Advertising 7,"Micro Client Unlimited, Inc 8",1,0,TIN,33274,39928.8,6654.800000000003,5,0.7505930031861013
8458304583,19/12/2019,8604529111,7644290102,Corporate Data Advertising 7,Canadian Media Design 10,1,1,TIN,29500,35399.99999999999,5899.999999999993,8,0.5229619080892849
684922298,03/03/2019,8604529111,92193255,Corporate Data Advertising 7,Quantum Integrity LLC 10,1,0,TIN,28655,34386.0,5731.0,5,0.8179364030682079
7741389882,08/03/2019,9598627474,4124561372,Silicon Innovation LLC 6,Certified Security 4,1,0,TIN,52684,63220.799999999996,10536.799999999996,9,0.6816088556064293
7755772954,23/09/2019,9598627474,4124561372,Silicon Innovation LLC 6,Certified Security 4,1,0,TIN,35826,42991.2,7165.199999999997,7,0.17339549038164745
119716997,10/11/2019,9598627474,118301370,Silicon Innovation LLC 6,Agility PC Advertising 3,1,0,TIN,55568,66681.6,11113.600000000006,7,0.81024792051639
6816097536,25/10/2019,9598627474,4421322163,Silicon Innovation LLC 6,North American Automation Corp 7,1,0,TIN,13088,15705.599999999999,2617.5999999999985,5,0.7924095311085663
2635229383,16/05/2019,9993104119,3924211515,Graphic Client Concierge 10,External Technologies Design 10,0,0,TIN,29037,34844.4,5807.4000000000015,8,0.6442159834953765
8687381174,02/08/2019,9993104119,9483038935,Graphic Client Concierge 10,Administrative Concierge 6,0,0,TIN,27552,33062.4,5510.4000000000015,6,0.45162400264863706
7590052060,23/01/2019,9993104119,5883329561,Graphic Client Concierge 10,Technical PC Studios 8,0,1,TIN,28099,33718.799999999996,5619.799999999996,5,0.278299901451653
2028990679,21/02/2019,9993104119,8673493561,Graphic Client Concierge 10,Key Software 4,0,0,TIN,47925,57510.0,9585.0,9,0.11732131986755286
7243873622,21/03/2019,6652977218,6951511115,Silicon Innovation LLC 8,Quantum Integrity LLC 4,0,0,TIN,46167,55400.399999999994,9233.399999999994,6,0.67899135251684
8133278939,04/02/2019,6652977218,1465674966,Silicon Innovation LLC 8,Profit Computer Concierge 3,0,0,TIN,25726,30871.199999999997,5145.199999999997,5,0.030203871047506447
6178012613,22/05/2019,6652977218,2026631170,Silicon Innovation LLC 8,Moving Business 3,0,0,TIN,63664,76396.8,12732.800000000003,8,0.5647124446362578
9590991287,18/01/2019,4692153363,7905289626,Agility PC Advertising 10,Antar Enterprises,0,0,TIN,20277,24332.4,4055.4000000000015,5,0.03272092753525933
5984193379,27/03/2019,4692153363,8843046176,Agility PC Advertising 10,Key Wireless Corp 2,0,0,TIN,38608,46329.6,7721.5999999999985,8,0.517815804502958
6038406971,12/11/2019,824821661,5126467759,Advanced Byte Inc 8,Expert Integrity Technologies 9,0,0,TIN,36000,43200.0,7200.0,8,0.5560929850951347
9504509554,12/02/2019,824821661,2512902385,Advanced Byte Inc 8,Continential Software Technologies 4,0,0,TIN,15979,19174.8,3195.7999999999993,6,0.09058347441895542
9827676403,05/05/2019,824821661,2512902385,Advanced Byte Inc 8,Continential Software Technologies 4,0,0,TIN,31527,37832.399999999994,6305.399999999994,7,0.7773744673196608
3009981762,07/07/2019,824821661,5869063483,Advanced Byte Inc 8,Technical Paradigm Technologies 6,0,0,TIN,26794,32152.8,5358.799999999999,9,0.5027640589834074
4115741461,02/12/2019,6789859634,6690924828,Indicative Community Technologies 10,North American Automation Concierge 5,0,0,TIN,50895,61074.00000000001,10179.000000000007,7,0.32127144520853995
1015393176,19/06/2019,6789859634,6690924828,Indicative Community Technologies 10,North American Automation Concierge 5,0,0,TIN,28789,34546.8,5757.800000000003,5,0.2359144150126559
144237552,14/09/2019,6789859634,8003968759,Indicative Community Technologies 10,Cyber Paradigm Design 7,0,0,TIN,32483,38979.59999999999,6496.599999999991,7,0.31126529258211755
5647932995,27/02/2019,3028012851,9207292795,Proffessional Technology 2,Internet Community Group 8,0,0,TIN,32865,39438.0,6573.0,8,0.202057039520578
4753747951,15/03/2019,3028012851,1283035742,Proffessional Technology 2,Key Digital Concierge 8,0,0,TIN,16560,19872.0,3312.0,6,0.6437001399573077
1008534139,06/08/2019,6896877450,750880344,Canadian Outsourcing 10,Indicative Opportunities Vision 3,0,1,TIN,41902,50282.4,8380.400000000001,5,0.27258398395415895
1951052069,09/12/2019,6896877450,298141182,Canadian Outsourcing 10,Canadian Consulting Design 5,0,1,TIN,59376,71251.2,11875.199999999997,7,0.13531348240520105
9352592817,12/03/2019,6896877450,9386890803,Canadian Outsourcing 10,Profit Computer Concierge 10,0,0,TIN,40395,48474.0,8079.0,6,0.7196825449272981
6296021182,12/07/2019,6896877450,1766041268,Canadian Outsourcing 10,Profit Server Concierge 5,0,0,TIN,28714,34456.8,5742.800000000003,8,0.26306649350291833
3105963923,04/06/2019,4796090973,1717564672,Global Inc 10,demouser1,0,0,TIN,57431,68917.2,11486.199999999997,8,0.5362689076394789
8820914033,28/04/2019,4796090973,9244014030,Global Inc 10,Indicative Community Resources 5,0,0,TIN,20781,24937.199999999997,4156.199999999997,5,0.7064160362368291
7181985223,21/12/2019,4796090973,9244014030,Global Inc 10,Indicative Community Resources 5,0,0,TIN,27864,33436.8,5572.800000000003,8,0.014480413187835384
2678705379,18/07/2019,4796090973,6175812744,Global Inc 10,Cyber Paradigm Design 8,0,0,TIN,47670,57204.0,9534.0,9,0.300182771268507
695868585,21/05/2019,9089540830,3875088941,Administrative Innovation 10,Profit Server Concierge 8,0,0,TIN,29908,35889.6,5981.5999999999985,7,0.21758977334465512
8704316463,20/11/2019,9089540830,9221661350,Administrative Innovation 10,Graphic Outsourcing Studios 3,0,1,TIN,30649,36778.799999999996,6129.799999999996,9,0.5844090208485564
2410941784,08/08/2019,9089540830,5588191303,Administrative Innovation 10,Executive Unified Technologies 7,0,0,TIN,42525,51030.0,8505.0,8,0.1226702222233476
1994978184,28/10/2019,9089540830,3796014067,Administrative Innovation 10,Network Cluster 3,0,0,TIN,37012,44414.399999999994,7402.399999999994,6,0.7078914639594532
1772361789,12/01/2019,5075093848,7468350291,Key Digital Concierge 6,Expert Interactive Resources 6,0,0,TIN,13323,15987.599999999999,2664.5999999999985,5,0.663870995293933
8410265920,15/06/2019,5075093848,7468350291,Key Digital Concierge 6,Expert Interactive Resources 6,0,0,TIN,39895,47874.0,7979.0,8,0.7666744472640461
6759675257,01/05/2019,5075093848,4424613580,Key Digital Concierge 6,"Continential Automation Unlimited, Inc 2",0,0,TIN,54071,64885.200000000004,10814.200000000004,9,0.8805689609991019
9874961504,16/12/2019,5075093848,9191143702,Key Digital Concierge 6,Integrity,0,0,TIN,10671,12805.199999999999,2134.199999999999,5,0.7918032334988765
6479039284,23/10/2019,3411003993,7246424175,Proffessional Networking Studios 3,Internal Computer Telecom 2,0,0,TIN,44358,53229.600000000006,8871.600000000006,7,0.2194390489748653
3937375125,08/01/2019,3411003993,195281572,Proffessional Networking Studios 3,Technical Paradigm Technologies 7,0,0,TIN,18001,21601.2,3600.2000000000007,6,0.5599005244867616
9720675005,20/09/2019,3411003993,4573286167,Proffessional Networking Studios 3,External Technologies Design 7,0,0,TIN,29893,35871.6,5978.5999999999985,6,0.6582785612219489
3108434976,26/03/2019,2070806265,5892780820,Indicative Community Resources 4,North American Automation Concierge 4,0,0,TIN,29018,34821.6,5803.5999999999985,5,0.032982060985787764
8077403104,30/07/2019,2070806265,5411858506,Indicative Community Resources 4,Administrative Concierge 5,0,1,TIN,23518,28221.6,4703.5999999999985,7,0.587736672260378
8376418626,16/11/2019,2070806265,4500848147,Indicative Community Resources 4,"Continential Automation Unlimited, Inc",0,0,TIN,28917,34700.399999999994,5783.399999999994,6,0.7242975501990625
9341721587,17/05/2019,2070806265,709183361,Indicative Community Resources 4,"External Client Unlimited, Inc 6",0,0,TIN,65365,78438.00000000001,13073.000000000015,9,0.20855265032256687
4220424064,21/06/2019,5143580995,4801382052,Key Software 9,Profit Computer Concierge 9,0,0,TIN,60351,72421.2,12070.199999999997,8,0.0012986280669821328
3759922772,02/01/2019,5143580995,4570075413,Key Software 9,Administrative Concierge 7,0,0,TIN,4833,5799.6,966.6000000000004,6,0.5417481595113961
1671322241,30/05/2019,5143580995,8916558390,Key Software 9,Proffessional Wireless Advertising 5,0,0,TIN,15585,18702.0,3117.0,7,0.8790432529398186
7643126869,09/09/2019,5143580995,8660890845,Key Software 9,Profit Production Concierge 3,0,0,TIN,20150,24180.000000000004,4030.0000000000036,5,0.19678565994665084
1525789266,03/11/2019,695304367,3187579103,Continential Wireless Worldwide 5,Continential Data Corporation 6,0,0,TIN,23301,27961.2,4660.200000000001,8,0.8482444416998667
858240066,27/08/2019,695304367,6896877450,Continential Wireless Worldwide 5,Canadian Outsourcing 10,0,0,TIN,80421,96505.20000000001,16084.200000000012,8,0.24503493593236217
395765433,05/06/2019,695304367,6945576540,Continential Wireless Worldwide 5,North American Automation Concierge 7,0,0,TIN,33212,39854.4,6642.4000000000015,7,0.3130538570851534
8353997142,05/10/2019,5833792857,2077200325,Network Server Studios 9,Agility Outsourcing Studios 6,0,0,TIN,13265,15918.000000000002,2653.000000000002,6,0.8568185874302874
5467164538,16/03/2019,5833792857,166621836,Network Server Studios 9,Technical Computer Ltd 3,0,0,TIN,53509,64210.8,10701.800000000003,9,0.1391699622682934
4548321653,13/03/2019,5833792857,166621836,Network Server Studios 9,Technical Computer Ltd 3,0,0,TIN,35254,42304.799999999996,7050.799999999996,7,0.1789655638527138
9869756109,14/04/2019,5833792857,9207292795,Network Server Studios 9,Internet Community Group 8,0,0,TIN,36275,43530.0,7255.0,8,0.42599456164909316
3150025091,05/12/2019,5833792857,3467729298,Network Server Studios 9,Enigma Wireless Design 2,0,0,TIN,52418,62901.6,10483.599999999999,9,0.8674912826199725
841655182,09/11/2019,907358748,6241557590,Micro Interactive Resources 7,Internet Community Group 2,0,0,TIN,24791,29749.199999999997,4958.199999999997,7,0.5616675766355227
9317125381,22/07/2019,907358748,8633297497,Micro Interactive Resources 7,Moving Business 4,0,0,TIN,42911,51493.200000000004,8582.200000000004,7,0.5282075521747776
3763291400,11/11/2019,907358748,581714862,Micro Interactive Resources 7,Cyber Innovation Corp 9,0,0,TIN,13139,15766.8,2627.7999999999993,5,0.5167573293414048
1796304778,27/05/2019,907358748,581714862,Micro Interactive Resources 7,Cyber Innovation Corp 9,0,0,TIN,20157,24188.4,4031.4000000000015,6,0.4956312822486875
4185482407,08/08/2019,907358748,1766041268,Micro Interactive Resources 7,Profit Server Concierge 5,0,0,TIN,26268,31521.6,5253.5999999999985,8,0.5427279772862725
4251663090,28/07/2019,1411663443,6652977218,Advanced Byte Firm 10,Silicon Innovation LLC 8,0,0,TIN,45544,54652.8,9108.800000000003,9,0.36786349099952154
3706000722,22/06/2019,1411663443,4139898478,Advanced Byte Firm 10,Certified Integrity Technologies 9,0,0,TIN,54058,64869.6,10811.599999999999,7,0.1348693501574535
2642232377,07/09/2019,4430808077,3811413399,Canadian Community Group 4,Key Digital Concierge 9,0,0,TIN,45089,54106.799999999996,9017.799999999996,7,0.009720526619336667
8570237067,02/12/2019,4430808077,7803395330,Canadian Community Group 4,Key Software,0,0,TIN,42019,50422.79999999999,8403.799999999988,7,0.08998672618857616
2227744943,12/04/2019,8576646850,4500848147,Enigma Securities Group 3,"Continential Automation Unlimited, Inc",0,0,TIN,25190,30228.000000000004,5038.000000000004,5,0.05085358284965765
1603399759,26/09/2019,8576646850,3298087884,Enigma Securities Group 3,Proffessional Wireless Advertising 7,0,0,TIN,34705,41646.0,6941.0,7,0.18749064259052475
386107939,10/02/2019,8576646850,7534153349,Enigma Securities Group 3,Canadian Community Group 9,0,0,TIN,33006,39607.2,6601.199999999997,6,0.8374051648918884
6641992392,18/02/2019,179933136,9589147254,Administrative Trade Telecom 4,Silicon Opportunities LLC 5,1,0,TIN,58500,70200.0,11700.0,8,0.41667361028750105
5130858539,19/06/2019,179933136,5638796651,Administrative Trade Telecom 4,Visual Automation,1,0,TIN,41874,50248.799999999996,8374.799999999996,7,0.058056183744317806
6806929761,17/04/2019,179933136,3299116500,Administrative Trade Telecom 4,Silicon Experts Technologies 3,1,0,TIN,28446,34135.2,5689.199999999997,6,0.6057484589090496
5497415545,15/06/2019,1136205751,2623303457,Continential Software Technologies 6,Cyber Integrity Universal 9,0,0,TIN,29371,35245.200000000004,5874.200000000004,7,0.36029454100753555
2898108119,11/04/2019,1136205751,4268117011,Continential Software Technologies 6,Network Cluster 9,0,0,TIN,16965,20358.0,3393.0,6,0.23988098613821676
5639807950,15/09/2019,1136205751,4268117011,Continential Software Technologies 6,Network Cluster 9,0,0,TIN,36801,44161.2,7360.199999999997,9,0.4232821353264317
7344950912,10/06/2019,1136205751,8829411179,Continential Software Technologies 6,"Profit Interactive Unlimited, Inc 2",0,0,TIN,15163,18195.600000000002,3032.600000000002,6,0.12129792058134993
3648037482,07/08/2019,1136205751,215745180,Continential Software Technologies 6,Global Solutions Studios 6,0,0,TIN,15368,18441.6,3073.5999999999985,6,0.1454686554174105
4291396749,29/06/2019,2377041048,3828768705,"Open Networks Unlimited, Inc 9",Key Byte Group 5,0,0,TIN,34179,41014.8,6835.800000000003,7,0.1489249925541344
3566625155,30/07/2019,2377041048,3922235136,"Open Networks Unlimited, Inc 9",Reliable Services Advertising 10,0,0,TIN,42496,50995.200000000004,8499.200000000004,7,0.05954617410650892
6848263740,14/03/2019,2377041048,90824852,"Open Networks Unlimited, Inc 9",Canadian Outsourcing 3,0,0,TIN,28882,34658.399999999994,5776.399999999994,5,0.19520461221051774
5562695990,28/09/2019,401573812,3883917986,Canadian Consulting Design 6,Vienzuina Software SRL,0,0,TIN,25298,30357.600000000002,5059.600000000002,5,0.22706435244103879
3001914747,14/09/2019,401573812,3631325814,Canadian Consulting Design 6,Cyber Security 3,0,0,TIN,48265,57918.0,9653.0,7,0.5572231541299337
9937239880,07/02/2019,401573812,8794050798,Canadian Consulting Design 6,Administrative Automation Inc 5,0,0,TIN,36020,43224.0,7204.0,7,0.03883015679145331
7472276990,13/01/2019,401573812,3467729298,Canadian Consulting Design 6,Enigma Wireless Design 2,0,0,TIN,30845,37014.0,6169.0,7,0.7380840460636415
5095349979,24/01/2019,401573812,9644430397,Canadian Consulting Design 6,Expert Integrity Technologies 3,0,0,TIN,41613,49935.6,8322.599999999999,9,0.254337433947624
5448768643,31/03/2019,401573812,5122609342,Canadian Consulting Design 6,Indicative Community Technologies 4,0,0,TIN,33974,40768.799999999996,6794.799999999996,6,0.7654469043043339
6728634329,23/10/2019,401573812,2642099175,Canadian Consulting Design 6,External Media Corp 9,0,0,TIN,16159,19390.8,3231.7999999999993,5,0.22592119060426422
2675010542,03/09/2019,5529223785,4369177720,Reliable Services Advertising 9,"Profit Interactive Unlimited, Inc 3",0,0,TIN,32766,39319.2,6553.199999999997,6,0.1900356213055369
4533111457,22/11/2019,5529223785,5126467759,Reliable Services Advertising 9,Expert Integrity Technologies 9,0,0,TIN,25996,31195.199999999997,5199.199999999997,8,0.2716989382963388
6922051026,18/09/2019,5529223785,8099531091,Reliable Services Advertising 9,Agility PC Advertising 4,0,0,TIN,25995,31194.0,5199.0,7,0.17618495937329706
3303445007,02/06/2019,5529223785,6220510239,Reliable Services Advertising 9,American Software 8,0,0,TIN,34293,41151.6,6858.5999999999985,6,0.392669225623878
9412239004,11/05/2019,5529223785,5952044411,Reliable Services Advertising 9,Network Server Studios 7,0,1,TIN,34661,41593.200000000004,6932.200000000004,9,0.6766310227765276
2523849132,10/03/2019,9242934133,4800218220,External Solutions LLC 5,Network Server Studios,0,0,TIN,38856,46627.2,7771.199999999997,7,0.8966841072708289
7267554080,31/10/2019,9242934133,4800218220,External Solutions LLC 5,Network Server Studios,0,0,TIN,35850,43020.0,7170.0,9,0.36536803282849056
3804931533,03/11/2019,9242934133,9290157658,External Solutions LLC 5,Quantum Server Universal 3,0,0,TIN,25766,30919.199999999997,5153.199999999997,7,0.25981059744282226
4576475775,09/03/2019,9242934133,4206827182,External Solutions LLC 5,Graphic Outsourcing Studios 5,0,0,TIN,34158,40989.6,6831.5999999999985,5,0.21857749762725528
7710117804,21/03/2019,4192473678,4442797359,Indicative Community Resources,External Solutions LLC 9,0,0,TIN,52355,62826.0,10471.0,9,0.5184079548277037
1662548258,12/04/2019,4192473678,7957783282,Indicative Community Resources,Integrity 5,0,0,TIN,59038,70845.6,11807.600000000006,9,0.1406361060300827
9356292922,18/03/2019,4192473678,7782441080,Indicative Community Resources,Expert Interactive Resources 7,0,0,TIN,27538,33045.6,5507.5999999999985,6,0.5517742697684899
7006285277,19/01/2019,4192473678,2934223355,Indicative Community Resources,Administrative Automation Inc 10,0,0,TIN,19535,23442.000000000004,3907.0000000000036,7,0.23762170275274705
6352148537,02/04/2019,3520209418,9408039529,Indicative Opportunities Vision 8,Network Server Studios 8,0,0,TIN,40952,49142.399999999994,8190.399999999994,8,0.739863117452867
8317973038,08/01/2019,3520209418,400734201,Indicative Opportunities Vision 8,Corporate Opportunities Ltd 5,0,0,TIN,89766,107719.2,17953.199999999997,9,0.3908275530993897
7133251714,31/07/2019,6384242396,6865779416,"External Client Unlimited, Inc 5",External Solutions LLC 10,0,0,TIN,33064,39676.8,6612.800000000003,6,0.39720302869334007
2774333229,01/07/2019,6384242396,951193344,"External Client Unlimited, Inc 5",Technical Concepts Studios 7,0,0,TIN,49898,59877.600000000006,9979.600000000006,8,0.08887183260675302
2093837257,09/08/2019,6384242396,1149272064,"External Client Unlimited, Inc 5",Expert Trade Design 2,0,0,TIN,32988,39585.6,6597.5999999999985,5,0.12505726353693322
107041224,12/01/2019,2623303457,7105761772,Cyber Integrity Universal 9,Corporate Data Advertising 8,0,0,TIN,27142,32570.4,5428.4000000000015,8,0.31293478564967414
8671084248,05/09/2019,2623303457,9063890305,Cyber Integrity Universal 9,Future Solutions LLC 9,0,0,TIN,23405,28085.999999999996,4680.999999999996,6,0.6054610138987728
2907668772,11/11/2019,2623303457,5126467759,Cyber Integrity Universal 9,Expert Integrity Technologies 9,0,0,TIN,37505,45006.00000000001,7501.000000000007,8,0.8732447899083547
6171635891,17/10/2019,5231101502,1396368692,External Solutions LLC 6,Canadian Outsourcing 4,0,0,TIN,53623,64347.6,10724.599999999999,7,0.8225932795010054
2326665680,02/10/2019,5231101502,35241812,External Solutions LLC 6,North American Automation Concierge 2,0,0,TIN,51545,61854.00000000001,10309.000000000007,9,0.7249735515358443
164279410,27/08/2019,369330013,556321771,Expert Trade Design 4,"Profit Interactive Unlimited, Inc 7",0,0,TIN,36715,44058.0,7343.0,7,0.7571637813834913
4650620638,28/03/2019,369330013,7636191866,Expert Trade Design 4,Omega Trading Company,0,0,TIN,54489,65386.80000000001,10897.80000000001,8,0.04614866988219398
9804638607,08/02/2019,369330013,5869063483,Expert Trade Design 4,Technical Paradigm Technologies 6,0,0,TIN,55585,66702.0,11117.0,9,0.17059736570197223
7924937213,04/06/2019,369330013,5869063483,Expert Trade Design 4,Technical Paradigm Technologies 6,0,0,TIN,23038,27645.600000000002,4607.600000000002,7,0.26253702863230044
6477256499,06/09/2019,369330013,9180946412,Expert Trade Design 4,Corporate Data Advertising 4,0,1,TIN,32551,39061.2,6510.199999999997,7,0.06203733281128417
1181726430,10/06/2019,5321092501,4268117011,Expert Telecom 2,Network Cluster 9,0,0,TIN,29612,35534.399999999994,5922.399999999994,7,0.4268275086158956
5147071594,20/09/2019,5321092501,5032459268,Expert Telecom 2,Graphic Client Concierge 8,0,0,TIN,12665,15198.0,2533.0,6,0.3097663075449247
3690725145,23/10/2019,5321092501,7354253599,Expert Telecom 2,Technical Concepts Studios 2,0,0,TIN,35606,42727.2,7121.199999999997,7,0.7564806292625793
972134185,15/11/2019,5321092501,7183778882,Expert Telecom 2,Key Byte Group 10,0,0,TIN,30047,36056.4,6009.4000000000015,5,0.4689746925454736
3712249475,22/06/2019,1530572743,5833492782,Silicon Opportunities LLC 10,Administrative Concierge 3,0,0,TIN,71382,85658.4,14276.399999999994,9,0.7343413852400458
3694642555,24/10/2019,1530572743,2591623539,Silicon Opportunities LLC 10,North American Interworks Studios 8,0,1,TIN,30908,37089.6,6181.5999999999985,7,0.11950678049543771
8138821842,12/02/2019,1530572743,118301370,Silicon Opportunities LLC 10,Agility PC Advertising 3,0,0,TIN,23716,28459.2,4743.200000000001,9,0.6916302982739754
